
Running 31 tests using 1 worker

(node:10168) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
(Use `node --trace-warnings ...` to show where the warning was created)
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:43] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:43] "GET /js/core/verb-challenge-engine.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:43] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:43] "GET /content/generated/verbs/top_verbs_2000.json HTTP/1.1" 200 -
  ✓   5 [chromium] › tests/e2e/verb-guided-challenge.spec.js:266:9 › Guided Challenge E2E Suite › production phase prompts English → German and ends with the Second Win (12.1s)
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /verbs.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /css/verb-challenge.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/verbs-engine.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/tts.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/verb-challenge-engine.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:55] "GET /js/core/utils.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:56] "GET /content/generated/verbs/top_verbs_2000.json HTTP/1.1" 200 -
  ✓   6 [chromium] › tests/e2e/verb-guided-challenge.spec.js:315:9 › Guided Challenge E2E Suite › restart challenge explicitly resets the session (1.4s)
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /verbs.html HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /css/core.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /css/verb-challenge.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /css/shared-card.css HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/verbs-engine.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/tts.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/firebase.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/storage.js?v=4 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/utils.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/activity-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/trophies.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/leaderboard-service.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/srs-logic.js?v=3 HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/shared-card.js HTTP/1.1" 200 -
[WebServer] 127.0.0.1 - - [30/Aug/2026 01:35:57] "GET /js/core/verb-challenge-engine.js HTTP/1.1" 200 -
